"","methods","setups","RMSE","run"
"6430","Wishart",8,0.185534170307727,58
"6431","Wishart",8,0.204163977494509,59
"6432","Wishart",8,0.176159812837273,60
"6433","Wishart",8,0.148751736801216,61
"6434","Wishart",8,0.231556869919182,62
"6435","Wishart",8,0.179998963586431,63
"6436","Wishart",8,0.192664252973269,64
"6437","Wishart",8,0.199447497241321,65
"6438","Wishart",8,0.151289271992289,66
"6439","Wishart",8,0.227771456491985,67
"6440","Wishart",8,0.166974745734846,68
"6441","Wishart",8,0.159262424996704,69
"6442","Wishart",8,0.165024056774625,70
"6443","Wishart",8,0.206891362063214,71
"6444","Wishart",8,0.153749599828531,72
"6445","Wishart",8,0.246110285548402,73
"6446","Wishart",8,0.212148249569544,74
"6447","Wishart",8,0.214125444270747,75
"6448","Wishart",8,0.177299662890664,76
"6449","Wishart",8,0.178671484273092,77
"6450","Wishart",8,0.18680405407666,78
"6451","Wishart",8,0.203638052250628,79
"6452","Wishart",8,0.182304348021911,80
"6453","Wishart",8,0.21039687194577,81
"6454","Wishart",8,0.246004977735175,82
"6455","Wishart",8,0.211762173687501,83
"6456","Wishart",8,0.164099746364729,84
"6457","Wishart",8,0.203619914214725,85
"6458","Wishart",8,0.222240156448404,86
"6459","Wishart",8,0.233177844433753,87
"6460","Wishart",8,0.19186788145171,88
"6461","Wishart",8,0.233410642557823,89
"6462","Wishart",8,0.188630432056187,90
"6463","Wishart",8,0.172843159204845,91
"6464","Wishart",8,0.205353517656503,92
"6465","Wishart",8,0.16631886396281,93
"6466","Wishart",8,0.201812480780312,94
"6467","Wishart",8,0.174400366620198,95
"6468","Wishart",8,0.206819289993285,96
"6469","Wishart",8,0.179741089884226,97
"6470","Wishart",8,0.154717328626756,98
"6471","Wishart",8,0.204229435016711,99
"6472","Wishart",8,0.160971258755834,100
"6473","Wishart",8,0.17126746376894,101
"6474","Wishart",8,0.180683782345843,102
"6475","Wishart",8,0.160245597628708,103
"6476","Wishart",8,0.204067896708569,104
"6477","Wishart",8,0.191183891569035,105
"6478","Wishart",8,0.196062761038488,106
"6479","Wishart",8,0.198161141921579,107
"6480","Wishart",8,0.195814661327116,108
"6481","1F",8,0.117161376650763,1
"6482","1F",8,0.124860267358169,2
"6483","1F",8,0.159667892304134,3
"6484","1F",8,0.218744008558907,4
"6485","1F",8,0.189912898899899,5
"6486","1F",8,0.143635140616595,6
"6487","1F",8,0.131221248795716,7
"6488","1F",8,0.138073246117227,8
"6489","1F",8,0.12651610075302,9
"6490","1F",8,0.176275980026419,10
"6491","1F",8,0.0683804821236106,11
"6492","1F",8,0.127176447377313,12
"6493","1F",8,0.1472718151787,13
"6494","1F",8,0.129887793176561,14
"6495","1F",8,0.139941879527968,15
"6496","1F",8,0.10149519126723,16
"6497","1F",8,0.150007146653111,17
"6498","1F",8,0.131021810489844,18
"6499","1F",8,0.130987728075045,19
"6500","1F",8,0.185486396722643,20
"6501","1F",8,0.126426000615183,21
"6502","1F",8,0.151013479778782,22
"6503","1F",8,0.134330878457343,23
"6504","1F",8,0.158885796193339,24
"6505","1F",8,0.122717908719404,25
"6506","1F",8,0.142878729867083,26
"6507","1F",8,0.108480164588572,27
"6508","1F",8,0.138688512058285,28
"6509","1F",8,0.167423230831381,29
"6510","1F",8,0.150704637322676,30
"6511","1F",8,0.143770364342461,31
"6512","1F",8,0.143554181874324,32
"6513","1F",8,0.152433139747731,33
"6514","1F",8,0.178819364367833,34
"6515","1F",8,0.128357622314723,35
"6516","1F",8,0.199683645540085,36
"6517","1F",8,0.127974112840888,37
"6518","1F",8,0.134022087373545,38
"6519","1F",8,0.125796673443584,39
"6520","1F",8,0.151183373811323,40
"6521","1F",8,0.182005361553916,41
"6522","1F",8,0.132454582346362,42
"6523","1F",8,0.138300882811185,43
"6524","1F",8,0.174456771663911,44
"6525","1F",8,0.161207590236834,45
"6526","1F",8,0.158635295299094,46
"6527","1F",8,0.137943210351053,47
"6528","1F",8,0.158190327672369,48
"6529","1F",8,0.137617467274239,49
"6530","1F",8,0.151709750773393,50
"6531","1F",8,0.114501774822701,51
"6532","1F",8,0.136162083105478,52
"6533","1F",8,0.146933812539996,53
"6534","1F",8,0.139562589217878,54
"6535","1F",8,0.156989288419859,55
"6536","1F",8,0.151411530557305,56
"6537","1F",8,0.132378828324716,57
"6538","1F",8,0.12478540394239,58
"6539","1F",8,0.157620176992368,59
"6540","1F",8,0.143017997242506,60
"6541","1F",8,0.133505322527976,61
"6542","1F",8,0.162515560558746,62
"6543","1F",8,0.150933898690968,63
"6544","1F",8,0.13127128277369,64
"6545","1F",8,0.143773289227188,65
"6546","1F",8,0.116630060719784,66
"6547","1F",8,0.191612346865136,67
"6548","1F",8,0.146843766831302,68
"6549","1F",8,0.145678426304849,69
"6550","1F",8,0.13012234884473,70
"6551","1F",8,0.154462240782907,71
"6552","1F",8,0.154076931267206,72
"6553","1F",8,0.188989286564022,73
"6554","1F",8,0.146863187060191,74
"6555","1F",8,0.139282797515293,75
"6556","1F",8,0.126538426611812,76
"6557","1F",8,0.149900190878961,77
"6558","1F",8,0.165047287104274,78
"6559","1F",8,0.130095344329778,79
"6560","1F",8,0.15021006623448,80
"6561","1F",8,0.179280508094449,81
"6562","1F",8,0.19268197576143,82
"6563","1F",8,0.164558731223984,83
"6564","1F",8,0.108904344389041,84
"6565","1F",8,0.153817853151767,85
"6566","1F",8,0.153194157819563,86
"6567","1F",8,0.186664083281703,87
"6568","1F",8,0.184517440491207,88
"6569","1F",8,0.20065505572204,89
"6570","1F",8,0.139554391768321,90
"6571","1F",8,0.124968203588376,91
"6572","1F",8,0.167165267083388,92
"6573","1F",8,0.105400191764138,93
"6574","1F",8,0.149514405812899,94
"6575","1F",8,0.138999021602717,95
"6576","1F",8,0.173583968393751,96
"6577","1F",8,0.154292586412361,97
"6578","1F",8,0.133524803417906,98
"6579","1F",8,0.16591603691458,99
"6580","1F",8,0.118466184818979,100
"6581","1F",8,0.150029890809666,101
"6582","1F",8,0.139128595925042,102
"6583","1F",8,0.131135196970809,103
"6584","1F",8,0.155629817256305,104
"6585","1F",8,0.145431317815728,105
"6586","1F",8,0.159856217074622,106
"6587","1F",8,0.143177670814992,107
"6588","1F",8,0.167670998474065,108
"6589","1F+",8,0.126628556331333,1
"6590","1F+",8,0.11946192334133,2
"6591","1F+",8,0.153479302003236,3
"6592","1F+",8,0.129302974770036,4
"6593","1F+",8,0.191502828179406,5
"6594","1F+",8,0.124452216512251,6
"6595","1F+",8,0.12720259683217,7
"6596","1F+",8,0.157216566311697,8
"6597","1F+",8,0.124196633479818,9
"6598","1F+",8,0.132083666088688,10
"6599","1F+",8,0.099695114055318,11
"6600","1F+",8,0.132910299570316,12
"6601","1F+",8,0.132752869679537,13
"6602","1F+",8,0.116785952914403,14
"6603","1F+",8,0.151121236233448,15
"6604","1F+",8,0.118734892608356,16
"6605","1F+",8,0.115605439622595,17
"6606","1F+",8,0.126127761155168,18
"6607","1F+",8,0.132433153554166,19
"6608","1F+",8,0.182891783057472,20
"6609","1F+",8,0.123538072832361,21
"6610","1F+",8,0.141004223726503,22
"6611","1F+",8,0.125336299423661,23
"6612","1F+",8,0.109840541096213,24
"6613","1F+",8,0.128186606464578,25
"6614","1F+",8,0.129667811805948,26
"6615","1F+",8,0.111582184567634,27
"6616","1F+",8,0.110473140385903,28
"6617","1F+",8,0.126254890535549,29
"6618","1F+",8,0.136136142812969,30
"6619","1F+",8,0.139960341851699,31
"6620","1F+",8,0.130881121003515,32
"6621","1F+",8,0.134694640171014,33
"6622","1F+",8,0.163300589531719,34
"6623","1F+",8,0.125220298082132,35
"6624","1F+",8,0.128898883411588,36
"6625","1F+",8,0.134040701021779,37
"6626","1F+",8,0.147598602968932,38
"6627","1F+",8,0.123669592424444,39
"6628","1F+",8,0.154838012722499,40
"6629","1F+",8,0.174792436595138,41
"6630","1F+",8,0.141546889748344,42
"6631","1F+",8,0.151535270009056,43
"6632","1F+",8,0.118749605142344,44
"6633","1F+",8,0.159954055142357,45
"6634","1F+",8,0.161465029799573,46
"6635","1F+",8,0.122857421461853,47
"6636","1F+",8,0.165850499283013,48
"6637","1F+",8,0.129955559050259,49
"6638","1F+",8,0.163026395168634,50
"6639","1F+",8,0.103878649089716,51
"6640","1F+",8,0.12977159493877,52
"6641","1F+",8,0.125767375777005,53
"6642","1F+",8,0.140530015717235,54
"6643","1F+",8,0.126728447604333,55
"6644","1F+",8,0.125358645162542,56
"6645","1F+",8,0.124386773842553,57
"6646","1F+",8,0.118658843347173,58
"6647","1F+",8,0.156188015399313,59
"6648","1F+",8,0.12456192142259,60
"6649","1F+",8,0.141320454566876,61
"6650","1F+",8,0.157611151543722,62
"6651","1F+",8,0.102624780493515,63
"6652","1F+",8,0.147577379039792,64
"6653","1F+",8,0.138891143102347,65
"6654","1F+",8,0.134060023056046,66
"6655","1F+",8,0.198425656103962,67
"6656","1F+",8,0.13275310123424,68
"6657","1F+",8,0.146539641128471,69
"6658","1F+",8,0.135531546810242,70
"6659","1F+",8,0.158903070358222,71
"6660","1F+",8,0.147014051564969,72
"6661","1F+",8,0.192165229458897,73
"6662","1F+",8,0.111937353887107,74
"6663","1F+",8,0.142579213895263,75
"6664","1F+",8,0.118075807209006,76
"6665","1F+",8,0.154301395100774,77
"6666","1F+",8,0.122419281930008,78
"6667","1F+",8,0.139363490426953,79
"6668","1F+",8,0.150825659143422,80
"6669","1F+",8,0.0866072360177945,81
"6670","1F+",8,0.157670915214422,82
"6671","1F+",8,0.0937272294517614,83
"6672","1F+",8,0.0802402678611266,84
"6673","1F+",8,0.121721548985926,85
"6674","1F+",8,0.156945150431435,86
"6675","1F+",8,0.179487628889306,87
"6676","1F+",8,0.184574340995196,88
"6677","1F+",8,0.127204204576803,89
"6678","1F+",8,0.125649686717579,90
"6679","1F+",8,0.134559589191461,91
"6680","1F+",8,0.162705682879636,92
"6681","1F+",8,0.130202834627424,93
"6682","1F+",8,0.144222987594441,94
"6683","1F+",8,0.145380139164128,95
"6684","1F+",8,0.187918565575857,96
"6685","1F+",8,0.140141911011214,97
"6686","1F+",8,0.130765499571681,98
"6687","1F+",8,0.172140054799644,99
"6688","1F+",8,0.128579612623247,100
"6689","1F+",8,0.147100766853823,101
"6690","1F+",8,0.130475264238825,102
"6691","1F+",8,0.125618995335827,103
"6692","1F+",8,0.142866840839211,104
"6693","1F+",8,0.149574940678861,105
"6694","1F+",8,0.160494691304315,106
"6695","1F+",8,0.131504745177169,107
"6696","1F+",8,0.167043779649471,108
"6697","2F",8,0.120564987868342,1
"6698","2F",8,0.109311721279046,2
"6699","2F",8,0.130857766850272,3
"6700","2F",8,0.19374795786443,4
"6701","2F",8,0.196943842873227,5
"6702","2F",8,0.133254390040847,6
"6703","2F",8,0.111254451391608,7
"6704","2F",8,0.144379379245258,8
"6705","2F",8,0.0871207821183431,9
"6706","2F",8,0.155348242825883,10
"6707","2F",8,0.0874285040667069,11
"6708","2F",8,0.11181679811505,12
"6709","2F",8,0.141975204322807,13
"6710","2F",8,0.101422542553457,14
"6711","2F",8,0.108816536404309,15
"6712","2F",8,0.0920156745091594,16
"6713","2F",8,0.119353041674116,17
"6714","2F",8,0.0935516888191109,18
"6715","2F",8,0.106028769276858,19
"6716","2F",8,0.16288684967946,20
"6717","2F",8,0.10140173827679,21
"6718","2F",8,0.157813429996478,22
"6719","2F",8,0.116625314931046,23
"6720","2F",8,0.123308126414167,24
"6721","2F",8,0.0832598384248003,25
"6722","2F",8,0.137600059156447,26
"6723","2F",8,0.0851302088927252,27
"6724","2F",8,0.118027799341845,28
"6725","2F",8,0.159276165170893,29
"6726","2F",8,0.155863855078176,30
"6727","2F",8,0.132819554375607,31
"6728","2F",8,0.124016628340167,32
"6729","2F",8,0.149124502118659,33
"6730","2F",8,0.171880472087515,34
"6731","2F",8,0.123865341063516,35
"6732","2F",8,0.164896285008038,36
"6733","2F",8,0.117828290606789,37
"6734","2F",8,0.115977413551731,38
"6735","2F",8,0.114333972475631,39
"6736","2F",8,0.154912606912074,40
"6737","2F",8,0.179432546674349,41
"6738","2F",8,0.129666463313852,42
"6739","2F",8,0.123933478145669,43
"6740","2F",8,0.158810790206364,44
"6741","2F",8,0.120635842366543,45
"6742","2F",8,0.140121637672795,46
"6743","2F",8,0.121994637483863,47
"6744","2F",8,0.159436107122716,48
"6745","2F",8,0.142244721299463,49
"6746","2F",8,0.152172748643232,50
"6747","2F",8,0.0673155177190307,51
"6748","2F",8,0.10340004022734,52
"6749","2F",8,0.112365860066362,53
"6750","2F",8,0.126046968511255,54
"6751","2F",8,0.141251773310512,55
"6752","2F",8,0.133698787407998,56
"6753","2F",8,0.109627801350215,57
"6754","2F",8,0.135325415839441,58
"6755","2F",8,0.157331748316076,59
"6756","2F",8,0.1148612123987,60
"6757","2F",8,0.103125683427857,61
"6758","2F",8,0.174145702726902,62
"6759","2F",8,0.122555213136533,63
"6760","2F",8,0.153178900639796,64
"6761","2F",8,0.121194847902456,65
"6762","2F",8,0.109530068235354,66
"6763","2F",8,0.168160663342777,67
"6764","2F",8,0.131222711181777,68
"6765","2F",8,0.124430003209574,69
"6766","2F",8,0.126509943526503,70
"6767","2F",8,0.13502949095353,71
"6768","2F",8,0.146746808600107,72
"6769","2F",8,0.176937831766989,73
"6770","2F",8,0.132569655819819,74
"6771","2F",8,0.140539371346821,75
"6772","2F",8,0.0856144095284154,76
"6773","2F",8,0.103289913552765,77
"6774","2F",8,0.13315941237048,78
"6775","2F",8,0.128556111654515,79
"6776","2F",8,0.135021722876729,80
"6777","2F",8,0.131418664652344,81
"6778","2F",8,0.161972676208714,82
"6779","2F",8,0.130038219290477,83
"6780","2F",8,0.0818119422838231,84
"6781","2F",8,0.156604343501977,85
"6782","2F",8,0.166517737401902,86
"6783","2F",8,0.158038879300993,87
"6784","2F",8,0.134423528254418,88
"6785","2F",8,0.148952513412894,89
"6786","2F",8,0.114210665101442,90
"6787","2F",8,0.0927841069314389,91
"6788","2F",8,0.137857017259545,92
"6789","2F",8,0.113785407349538,93
"6790","2F",8,0.145884995577636,94
"6791","2F",8,0.11330467739102,95
"6792","2F",8,0.1522083074365,96
"6793","2F",8,0.131072931562307,97
"6794","2F",8,0.115664318275706,98
"6795","2F",8,0.143906940828094,99
"6796","2F",8,0.0848950907232452,100
"6797","2F",8,0.141047921910363,101
"6798","2F",8,0.116296886281801,102
"6799","2F",8,0.11365633219287,103
"6800","2F",8,0.145409153926288,104
"6801","2F",8,0.121066979929181,105
"6802","2F",8,0.154733630311823,106
"6803","2F",8,0.121411561562549,107
"6804","2F",8,0.156023852788311,108
"6805","2F+",8,0.110342149363489,1
"6806","2F+",8,0.0925913087155002,2
"6807","2F+",8,0.151101646791932,3
"6808","2F+",8,0.0703434465886126,4
"6809","2F+",8,0.200008945074301,5
"6810","2F+",8,0.108419854630322,6
"6811","2F+",8,0.108261052273291,7
"6812","2F+",8,0.144780390692982,8
"6813","2F+",8,0.106279689870471,9
"6814","2F+",8,0.116901176547725,10
"6815","2F+",8,0.0938193477135547,11
"6816","2F+",8,0.124300051872607,12
"6817","2F+",8,0.125599771803548,13
"6818","2F+",8,0.0753023665067388,14
"6819","2F+",8,0.146024454384326,15
"6820","2F+",8,0.122117730970609,16
"6821","2F+",8,0.0766152727013447,17
"6822","2F+",8,0.0941375784491413,18
"6823","2F+",8,0.115734898737794,19
"6824","2F+",8,0.157473199492098,20
"6825","2F+",8,0.111329176173869,21
"6826","2F+",8,0.124767027420316,22
"6827","2F+",8,0.101930364928785,23
"6828","2F+",8,0.0570472638803637,24
"6829","2F+",8,0.107204688011082,25
"6830","2F+",8,0.13434670883315,26
"6831","2F+",8,0.0921064406973131,27
"6832","2F+",8,0.0962533385262596,28
"6833","2F+",8,0.0918236790118832,29
"6834","2F+",8,0.12617896652093,30
"6835","2F+",8,0.127466587081434,31
"6836","2F+",8,0.121104188753881,32
"6837","2F+",8,0.11435028381378,33
"6838","2F+",8,0.165756294641443,34
"6839","2F+",8,0.0962416606965295,35
"6840","2F+",8,0.104607862331255,36
"6841","2F+",8,0.104806139466368,37
"6842","2F+",8,0.11838070555182,38
"6843","2F+",8,0.121801540432624,39
"6844","2F+",8,0.16517902479977,40
"6845","2F+",8,0.174954100716275,41
"6846","2F+",8,0.125949179895212,42
"6847","2F+",8,0.13633978855233,43
"6848","2F+",8,0.0860591325311593,44
"6849","2F+",8,0.152861970705797,45
"6850","2F+",8,0.140536516433998,46
"6851","2F+",8,0.0932575997302349,47
"6852","2F+",8,0.167786772598911,48
"6853","2F+",8,0.116568528993158,49
"6854","2F+",8,0.160962576781576,50
"6855","2F+",8,0.0688065802182075,51
"6856","2F+",8,0.106400080966314,52
"6857","2F+",8,0.0917124920248906,53
"6858","2F+",8,0.136429354935409,54
"6859","2F+",8,0.106546572727643,55
"6860","2F+",8,0.0984666858873733,56
"6861","2F+",8,0.0941921531608798,57
"6862","2F+",8,0.107080387763124,58
"6863","2F+",8,0.156816831705595,59
"6864","2F+",8,0.0994102710607157,60
"6865","2F+",8,0.123120389390744,61
"6866","2F+",8,0.158998462488901,62
"6867","2F+",8,0.0799637470146545,63
"6868","2F+",8,0.153219257429572,64
"6869","2F+",8,0.113481928299152,65
"6870","2F+",8,0.142299530883829,66
"6871","2F+",8,0.18357333453416,67
"6872","2F+",8,0.128956677311846,68
"6873","2F+",8,0.146894784694663,69
"6874","2F+",8,0.124347017496717,70
"6875","2F+",8,0.125512614557069,71
"6876","2F+",8,0.140095779139593,72
"6877","2F+",8,0.190683984827815,73
"6878","2F+",8,0.0783156173439989,74
"6879","2F+",8,0.153725973041457,75
"6880","2F+",8,0.0843150811981674,76
"6881","2F+",8,0.146747993761214,77
"6882","2F+",8,0.0894680925190664,78
"6883","2F+",8,0.115299109043317,79
"6884","2F+",8,0.156317084016412,80
"6885","2F+",8,0.080971175995206,81
"6886","2F+",8,0.112864521168592,82
"6887","2F+",8,0.104355558316546,83
"6888","2F+",8,0.0817631372220703,84
"6889","2F+",8,0.0922799991586432,85
"6890","2F+",8,0.168493587860394,86
"6891","2F+",8,0.186148078886249,87
"6892","2F+",8,0.169276477893313,88
"6893","2F+",8,0.0848467579296846,89
"6894","2F+",8,0.0812775317437604,90
"6895","2F+",8,0.126199405153477,91
"6896","2F+",8,0.149127503859342,92
"6897","2F+",8,0.108132954848908,93
"6898","2F+",8,0.125009893529531,94
"6899","2F+",8,0.155986476311565,95
"6900","2F+",8,0.171169859383421,96
"6901","2F+",8,0.140991729297466,97
"6902","2F+",8,0.116541739003208,98
"6903","2F+",8,0.1674730599181,99
"6904","2F+",8,0.113775905583077,100
"6905","2F+",8,0.138769234279561,101
"6906","2F+",8,0.107626048764075,102
"6907","2F+",8,0.0939319436939739,103
"6908","2F+",8,0.130696440056366,104
"6909","2F+",8,0.148260642804602,105
"6910","2F+",8,0.163581046896647,106
"6911","2F+",8,0.11496116803507,107
"6912","2F+",8,0.164587598182314,108
"6913","True Effect",9,0.0890507973488638,1
"6914","True Effect",9,0.0617145146389969,2
"6915","True Effect",9,0.0542197004371543,3
"6916","True Effect",9,0.0333015002433652,4
"6917","True Effect",9,0.057507728948867,5
"6918","True Effect",9,0.0768451857839705,6
"6919","True Effect",9,0.0392424030694474,7
"6920","True Effect",9,0.0389594982299215,8
"6921","True Effect",9,0.0840140418130213,9
"6922","True Effect",9,0.0499661911888728,10
"6923","True Effect",9,0.0534736218537746,11
"6924","True Effect",9,0.0704250149490696,12
"6925","True Effect",9,0.0783436537848587,13
"6926","True Effect",9,0.0619330155480329,14
"6927","True Effect",9,0.0384598676003561,15
"6928","True Effect",9,0.0657935270428675,16
"6929","True Effect",9,0.0358857036692888,17
"6930","True Effect",9,0.0528070885498971,18
"6931","True Effect",9,0.0434008523643985,19
"6932","True Effect",9,0.0564958293846868,20
"6933","True Effect",9,0.0682389545884112,21
"6934","True Effect",9,0.0538803706539847,22
"6935","True Effect",9,0.0480941185439323,23
"6936","True Effect",9,0.0845450490050311,24
"6937","True Effect",9,0.081241696932237,25
"6938","True Effect",9,0.0420244048767271,26
"6939","True Effect",9,0.0662566329107597,27
"6940","True Effect",9,0.0625945210327672,28
"6941","True Effect",9,0.0411806438730294,29
"6942","True Effect",9,0.0373318485925436,30
"6943","True Effect",9,0.0603556639288532,31
"6944","True Effect",9,0.0584129644299479,32
"6945","True Effect",9,0.0862136296536906,33
"6946","True Effect",9,0.0479336926083442,34
"6947","True Effect",9,0.0358606561599523,35
"6948","True Effect",9,0.0360774949221364,36
"6949","True Effect",9,0.0497306116692066,37
"6950","True Effect",9,0.0524232543330003,38
"6951","True Effect",9,0.117206003523381,39
"6952","True Effect",9,0.0451057502506548,40
"6953","True Effect",9,0.0723233243083064,41
"6954","True Effect",9,0.0599283561198597,42
"6955","True Effect",9,0.0446877692725571,43
"6956","True Effect",9,0.0679869321035141,44
"6957","True Effect",9,0.0562700348936701,45
"6958","True Effect",9,0.0787490400287488,46
"6959","True Effect",9,0.0287011728338718,47
"6960","True Effect",9,0.0383110891088082,48
"6961","True Effect",9,0.0681642818260986,49
"6962","True Effect",9,0.0516604880161531,50
"6963","True Effect",9,0.0491854739556685,51
"6964","True Effect",9,0.0427459234481012,52
"6965","True Effect",9,0.0503998066679292,53
"6966","True Effect",9,0.0435455641585776,54
"6967","True Effect",9,0.051835335911492,55
"6968","True Effect",9,0.069807082681396,56
"6969","True Effect",9,0.0716977062177346,57
"6970","True Effect",9,0.0780336795201107,58
"6971","True Effect",9,0.0448165776327469,59
"6972","True Effect",9,0.0501673671022114,60
"6973","True Effect",9,0.0687106038026438,61
"6974","True Effect",9,0.054038889290875,62
"6975","True Effect",9,0.0660697231241655,63
"6976","True Effect",9,0.0604227554567814,64
"6977","True Effect",9,0.0694225976919481,65
"6978","True Effect",9,0.0370722369568397,66
"6979","True Effect",9,0.0619326283131502,67
"6980","True Effect",9,0.078015568864804,68
"6981","True Effect",9,0.0331153183942908,69
"6982","True Effect",9,0.0439972293121568,70
"6983","True Effect",9,0.0441821958348506,71
"6984","True Effect",9,0.0432051492607108,72
"6985","True Effect",9,0.0663747375495509,73
"6986","True Effect",9,0.038925296729807,74
"6987","True Effect",9,0.0675701435213315,75
"6988","True Effect",9,0.0436716907105972,76
"6989","True Effect",9,0.0454467130218561,77
"6990","True Effect",9,0.203825383308624,78
"6991","True Effect",9,0.0827781048140072,79
"6992","True Effect",9,0.0768179620289765,80
"6993","True Effect",9,0.0729630564372144,81
"6994","True Effect",9,0.0558536515540895,82
"6995","True Effect",9,0.0499345327302953,83
"6996","True Effect",9,0.0271366396721511,84
"6997","True Effect",9,0.0403500361971549,85
"6998","True Effect",9,0.062149167439046,86
"6999","True Effect",9,0.0343232143299886,87
"7000","True Effect",9,0.0747470356084239,88
"7001","True Effect",9,0.097369545173811,89
"7002","True Effect",9,0.0512796659043438,90
"7003","True Effect",9,0.0523902766874833,91
"7004","True Effect",9,0.0991747100548677,92
"7005","True Effect",9,0.0751395112697288,93
"7006","True Effect",9,0.0562483731998527,94
"7007","True Effect",9,0.0499197794660249,95
"7008","True Effect",9,0.0736768641784589,96
"7009","True Effect",9,0.0598694252983784,97
"7010","True Effect",9,0.0462053739993416,98
"7011","True Effect",9,0.0489428143973726,99
"7012","True Effect",9,0.0721137899454525,100
"7013","True Effect",9,0.0764702136537975,101
"7014","True Effect",9,0.0509151342643102,102
"7015","True Effect",9,0.0637549147470474,103
"7016","True Effect",9,0.0817952996725845,104
"7017","True Effect",9,0.117069131464619,105
"7018","True Effect",9,0.0780117498748034,106
"7019","True Effect",9,0.0637539146372594,107
"7020","True Effect",9,0.0580474527786352,108
"7021","Usual",9,0.25305156494848,1
"7022","Usual",9,0.216409237509786,2
"7023","Usual",9,0.199930961551938,3
"7024","Usual",9,0.218264201179916,4
"7025","Usual",9,0.234317956096077,5
"7026","Usual",9,0.189486507195655,6
"7027","Usual",9,0.195342184490608,7
"7028","Usual",9,0.219725252530974,8
"7029","Usual",9,0.230585802838562,9
"7030","Usual",9,0.254280249912883,10
"7031","Usual",9,0.243417714017449,11
"7032","Usual",9,0.227736472561288,12
"7033","Usual",9,0.207217461039327,13
"7034","Usual",9,0.224951897987041,14
"7035","Usual",9,0.193795500518784,15
"7036","Usual",9,0.195277645830415,16
"7037","Usual",9,0.189651528009724,17
"7038","Usual",9,0.246835337268035,18
"7039","Usual",9,0.224882062132465,19
"7040","Usual",9,0.220174707607851,20
"7041","Usual",9,0.214542125991196,21
"7042","Usual",9,0.227591703610334,22
"7043","Usual",9,0.247102598505869,23
"7044","Usual",9,0.246643253778351,24
"7045","Usual",9,0.226619632076422,25
"7046","Usual",9,0.237751407678561,26
"7047","Usual",9,0.249907976547492,27
"7048","Usual",9,0.238747648743914,28
"7049","Usual",9,0.243184045919511,29
"7050","Usual",9,0.228962730104516,30
"7051","Usual",9,0.22097224439399,31
"7052","Usual",9,0.219024523213414,32
"7053","Usual",9,0.216219466622918,33
"7054","Usual",9,0.201042571696428,34
"7055","Usual",9,0.224154056957394,35
"7056","Usual",9,0.197816847077517,36
"7057","Usual",9,0.207625882698038,37
"7058","Usual",9,0.175681291493703,38
"7059","Usual",9,0.234850424643998,39
"7060","Usual",9,0.245012665963274,40
"7061","Usual",9,0.226565979276995,41
"7062","Usual",9,0.214064867113456,42
"7063","Usual",9,0.202381946668827,43
"7064","Usual",9,0.248038066762617,44
"7065","Usual",9,0.204817328627569,45
"7066","Usual",9,0.187979858889083,46
"7067","Usual",9,0.183758329344802,47
"7068","Usual",9,0.22113354230438,48
"7069","Usual",9,0.18694792677055,49
"7070","Usual",9,0.205842167205638,50
"7071","Usual",9,0.229771092238043,51
"7072","Usual",9,0.206866592233244,52
"7073","Usual",9,0.239001937409576,53
"7074","Usual",9,0.212380954537914,54
"7075","Usual",9,0.202089957761514,55
"7076","Usual",9,0.189456883899608,56
"7077","Usual",9,0.233812012760136,57
"7078","Usual",9,0.240661681911943,58
"7079","Usual",9,0.222183333448336,59
"7080","Usual",9,0.212942636798462,60
"7081","Usual",9,0.19442965355043,61
"7082","Usual",9,0.207212564232865,62
"7083","Usual",9,0.225888665760884,63
"7084","Usual",9,0.200516012780025,64
"7085","Usual",9,0.203265516930328,65
"7086","Usual",9,0.219261057389121,66
"7087","Usual",9,0.188554409396718,67
"7088","Usual",9,0.229985193252072,68
"7089","Usual",9,0.213211103668323,69
"7090","Usual",9,0.231245430013885,70
"7091","Usual",9,0.226073225141122,71
"7092","Usual",9,0.236694364347851,72
"7093","Usual",9,0.222152430977596,73
"7094","Usual",9,0.229981269379942,74
"7095","Usual",9,0.24253046260193,75
"7096","Usual",9,0.245004380003749,76
"7097","Usual",9,0.196549003815298,77
"7098","Usual",9,0.235529456292738,78
"7099","Usual",9,0.197566081841191,79
"7100","Usual",9,0.255747200337953,80
"7101","Usual",9,0.229565310168366,81
"7102","Usual",9,0.205069778978698,82
"7103","Usual",9,0.234698622420385,83
"7104","Usual",9,0.224733758864623,84
"7105","Usual",9,0.197509457431368,85
"7106","Usual",9,0.223682126481838,86
"7107","Usual",9,0.204961827606743,87
"7108","Usual",9,0.231584736305911,88
"7109","Usual",9,0.209966932869616,89
"7110","Usual",9,0.206678256470419,90
"7111","Usual",9,0.237890422948789,91
"7112","Usual",9,0.248823768133021,92
"7113","Usual",9,0.190345519817735,93
"7114","Usual",9,0.194642167617467,94
"7115","Usual",9,0.218046275277002,95
"7116","Usual",9,0.179419499106512,96
"7117","Usual",9,0.240116377538588,97
"7118","Usual",9,0.199484700905394,98
"7119","Usual",9,0.2164703423672,99
"7120","Usual",9,0.212532162101601,100
"7121","Usual",9,0.23290599640883,101
"7122","Usual",9,0.20783699033635,102
"7123","Usual",9,0.211308499208734,103
"7124","Usual",9,0.255602964443036,104
